[2025-01-30T07:54:48.917+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-01-30T08:02:32.394+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:32.398+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:37.405+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:02:37.410+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:37.413+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:42.420+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:02:42.425+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:42.432+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:47.439+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:02:47.446+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:47.451+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:52.459+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:02:52.464+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:52.468+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:02:57.473+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:02:57.477+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:02:57.481+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:02.486+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:02.492+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:02.499+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:07.505+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:07.509+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:07.513+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:12.517+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:12.522+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:12.527+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:17.538+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:17.543+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:17.547+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:22.553+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:22.561+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:22.568+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:27.574+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:27.580+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:27.585+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:32.587+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:32.591+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:32.594+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:37.599+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:37.602+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:37.606+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:42.610+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:42.613+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:42.616+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:47.623+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:47.629+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:47.638+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:52.644+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:52.648+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:52.653+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:03:57.659+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:03:57.665+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:03:57.670+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:04:02.674+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:04:02.678+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:04:02.684+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:04:07.690+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:04:07.696+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:04:07.700+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:04:12.706+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:04:12.711+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:04:12.713+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:04:17.719+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
[2025-01-30T08:04:17.724+0000] {subprocess.py:106} INFO - ic| file: '***tmp91d2t59v'
[2025-01-30T08:04:17.726+0000] {subprocess.py:106} INFO - ic| file: 'hsperfdata_root'
[2025-01-30T08:04:22.729+0000] {subprocess.py:106} INFO - ic| file: 'pymp-rjw3upos'
